cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.4876895548798785e-10,4.2228862825904216e-11,"[1.4876895548798785e-10, 1.8964371739649266e-11, 1.181386585780153e-12, 7.374901995924011e-16]",Seller.,"['Tapd Abuk', 'Qsihxg GmbH']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,3.415600580147782e-10,9.389643978068807e-11,"[3.415600580147782e-10, 1.0394407556901797e-11, 2.3631136977786404e-11, 1.5657328591123877e-16]",61.,"['Vkitze GmbH', 'Yrnw Lvgj']",61.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,3.94659527280794e-10,1.3655581718388034e-10,"[3.94659527280794e-10, 1.4867142239527453e-10, 2.8922081743432138e-12, 1.1088510959484006e-16]",15.,"['Lasnoj SAS', 'Skqn Esui']",15.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,1.0144401585421292e-07,2.6139935538185647e-08,"[1.0144401585421292e-07, 1.1694961665753567e-10, 2.99876568021773e-09, 1.1001654401127537e-14]",20.,"['Avrbci Ltd', 'Jzrcws SA']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,5.558947790973434e-08,1.4132844614445669e-08,"[9.374075959911465e-10, 5.558947790973434e-08, 4.482485563284122e-12, 1.0466493902854587e-14]",14.,"['Tapd Abuk', 'Skqn Esui']",14.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,7.609632746152784e-08,1.9106588187666368e-08,"[7.609632746152784e-08, 3.1050992332914973e-10, 1.9515278282256077e-11, 8.7526230545502e-17]",10.,"['Errg Zipo', 'Errg Zipo']",10.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,3.552998251166173e-08,8.882623001289392e-09,"[3.552998251166173e-08, 4.773345076408003e-14, 4.1448599110219253e-13, 4.727405397480719e-14]",monthly.,"['Wnzatj SAS', 'Skqn Esui']",monthly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,6.700442554574693e-06,2.2334902272878617e-06,"[6.700442554574693e-06, 2.8098500956530437e-11, 2.8787935983610666e-14]",4.,"['Xqtb Laur', 'Wnzatj SAS']",4.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.6980445138869982e-07,3.47004640383064e-08,"[4.745990267451816e-10, 1.9233682702068933e-10, 1.399752314057423e-09, 1.6311806350088887e-09, 1.6980445138869982e-07]",462.,"['Qsihxg GmbH', 'Ecxk Avfj']",462.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.3990131275676276e-10,6.397283130568695e-11,"[1.159764645430883e-10, 1.2855690091021638e-14, 1.3990131275676276e-10, 6.922328057041302e-16]",29.,"['Cqndue LLC', 'Skqn Esui']",29.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.568922379848516e-10,1.3418534224263249e-10,"[7.17733095179085e-11, 1.080646058748691e-10, 3.568922379848516e-10, 1.1215592900747345e-14]",19.,"['Okrb Qxpd', 'Mjlwxf NV']",19.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.0006619738414883614,9.858922881397906e-05,"[1.283218722392121e-07, 2.2951309741614523e-09, 2.985825364731909e-09, 1.1112553011116688e-07, 2.901003426813986e-06, 3.8384776416933164e-05, 0.0006619738414883614, 0.00037114802398718894, 9.828478141571395e-06, 6.650558992404854e-10, 7.831246501971423e-14]",989 Yabin Iii Street.,"['Qsihxg GmbH', 'Skqn Esui']",989 Yabin Iii Street.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,3.249279245665093e-07,1.083098465090748e-07,"[3.249279245665093e-07, 1.4745447701400294e-12, 1.404159449304443e-13]",Customer.,"['Cqndue LLC', 'Jzrcws SA']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,2.861005043985898e-10,7.537384991036661e-11,"[2.861005043985898e-10, 6.2521177471297484e-12, 9.14228762138869e-12, 4.898743582040321e-16]",67.,"['Okrb Qxpd', 'Qsihxg GmbH']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,8.186178401814459e-10,2.8273966989480044e-10,"[8.186178401814459e-10, 2.959955197612274e-11, 1.6175268327243996e-15]",3.,"['Okrb Qxpd', 'Errg Zipo']",3.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,2.561101553055778e-08,8.556016587841346e-09,"[2.561101553055778e-08, 5.703418293201423e-11, 5.003424612047887e-17]",2.,"['Qsihxg GmbH', 'Qsihxg GmbH']",2.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,9.355276233691256e-06,2.338886680496821e-06,"[9.355276233691256e-06, 2.4625466596428502e-11, 2.45862635805949e-10, 1.936245716669508e-16]",67.,"['Errg Zipo', 'Jzrcws SA']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.22955723170071e-09,1.3213232100881487e-09,"[5.22955723170071e-09, 5.365998617667955e-11, 2.053373963917249e-12, 2.2248511287958038e-14]",15.,"['Vkitze GmbH', 'Mnmi Haem']",15.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,6.475334885180928e-06,5.396613673540097e-07,"[6.475334885180928e-06, 2.3233700120056655e-12, 7.853029478869372e-14, 3.2880806410950925e-10, 1.853626141468112e-10, 4.223718597096138e-11, 8.874921874875777e-14, 8.348450240575761e-14, 3.339677145941522e-11, 6.78288328281873e-12, 2.3613014755313744e-12, 1.1271673893393868e-16]",15-10-1990.,"['Okrb Qxpd', 'Jzrcws SA']",15-10-1990.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,5.9538298955885693e-05,7.505973550803157e-06,"[3.3444982894259567e-10, 1.0938391685477722e-11, 1.2221871292794617e-09, 1.271374827638283e-07, 5.9538298955885693e-05, 5.456272655912642e-10, 7.886183084337972e-06, 2.9231575493504636e-11, 4.993000812840739e-17]",625 Pildan Highway.,"['Errg Zipo', 'Okrb Qxpd']",625 Pildan Highway.,What was the address of {ENT1} in the contract with {ENT2}?
False,8.559264963459157e-10,4.1080749499661544e-10,"[8.559264963459157e-10, 2.3312251434814968e-11, 7.63990981589302e-10, 2.5061642913423775e-16]",18.,"['Qsihxg GmbH', 'Jzrcws SA']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,0.00034363195300102234,4.4440597456443424e-05,"[1.3737736281882462e-08, 1.2412704197828361e-09, 1.2222392342664534e-07, 2.794724593968567e-07, 3.325458010294824e-06, 8.150693247443996e-06, 0.00034363195300102234, 3.26103873044643e-15]",537 Sardyj.,"['Lasnoj SAS', 'Okrb Qxpd']",537 Sardyj.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,4.180256141239624e-09,1.069521686086475e-09,"[4.180256141239624e-09, 2.2491159976101294e-11, 7.533794421643591e-11, 1.4989137386259462e-15]",18.,"['Vkitze GmbH', 'Qsihxg GmbH']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,5.44286882231404e-09,1.8146227242953572e-09,"[5.44286882231404e-09, 9.944487724608542e-13, 4.9017995710348965e-15]",8.,"['Errg Zipo', 'Mjlwxf NV']",8.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,6.546728172907024e-07,2.1824593377805718e-07,"[6.546728172907024e-07, 6.49840042887817e-11, 3.9180362625639817e-17]",6.,"['Avrbci Ltd', 'Okrb Qxpd']",6.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,1.1468956340188186e-10,3.074299113059183e-11,"[1.1468956340188186e-10, 7.889085218426573e-12, 3.9329216966477176e-13, 2.37323941092976e-17]",18.,"['Xqtb Laur', 'Cqndue LLC']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.4687147995573469e-06,3.0763241901078987e-07,"[1.4687147995573469e-06, 1.4231509026796374e-10, 6.929393947530116e-08, 1.1040928588057497e-11, 2.445461873700745e-18]",Travel Agent.,"['Avrbci Ltd', 'Qpubwe PLC']",Travel Agent.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,4.5045527308218425e-09,1.5277091721202359e-09,"[4.5045527308218425e-09, 7.857475781136714e-11, 2.7727497796916414e-17]",5.,"['Qsihxg GmbH', 'Qsihxg GmbH']",5.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,6.427487431182044e-10,1.8159520820880598e-10,"[7.713767125050452e-11, 6.427487431182044e-10, 6.484044204335682e-12, 1.037426217929396e-14]",18.,"['Txctcl AG', 'Qpubwe PLC']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,6.27206286907267e-10,2.3581497572807917e-10,"[6.27206286907267e-10, 8.023662984024682e-11, 2.0104367237145813e-15]",8.,"['Mjlwxf NV', 'Jzrcws SA']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,4.157371677138144e-06,8.722615175994036e-07,"[1.0721745411501615e-06, 4.157371677138144e-06, 1.851253317308732e-10, 2.7333058039147318e-09, 1.1044558601014387e-09, 3.1236843971152646e-16]",1234.,"['Clsvfw AG', 'Jzrcws SA']",1234.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.0997907768105506e-07,3.5555870753611515e-08,"[2.0997907768105506e-07, 3.3488081196964004e-09, 7.308273777817398e-12, 3.06446144163002e-15, 2.7360116261346615e-14, 2.2562108904824928e-17]",bi-weekly.,"['Okrb Qxpd', 'Qsihxg GmbH']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,1.3184942417865386e-06,3.146872491235648e-07,"[2.8760998027621554e-09, 4.856038238187921e-09, 1.3184942417865386e-06, 1.0658980897915171e-07, 4.849137553719629e-07, 7.754838406981435e-07, 8.055219780089828e-08, 3.72724599628782e-07, 3.8189590378934213e-10, 1.3025431258486663e-14]",695 Wbuzb Street.,"['Tapd Abuk', 'Ajoo Gufx']",695 Wbuzb Street.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,8.705360876604118e-09,2.5875203352241524e-09,"[4.226331284939988e-09, 8.342864702033659e-13, 8.705360876604118e-09, 5.075226697237589e-12, 1.409214153059507e-18]",16 months.,"['Errg Zipo', 'Skqn Esui']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,4.49004545544085e-07,1.5479687751988416e-07,"[4.49004545544085e-07, 1.5251824692086302e-08, 1.342623234812379e-10]",3.,"['Wnzatj SAS', 'Jzrcws SA']",3.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,8.428609810096077e-09,2.2246199160849816e-09,"[4.3062925447756584e-10, 8.428609810096077e-09, 3.9204382795698933e-11, 3.621697058464428e-14]",19.,"['Qsihxg GmbH', 'Ajoo Gufx']",19.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,2.7787623313457743e-09,1.1464528948756786e-09,"[2.7787623313457743e-09, 1.7864375534415444e-09, 2.061157494681609e-11, 1.1976857938740635e-16]",17.,"['Errg Zipo', 'Qsihxg GmbH']",17.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.3555248590257918e-10,5.7211152843187276e-11,"[8.478527602218122e-11, 1.3555248590257918e-10, 8.496368539279153e-12, 1.048090870955096e-14]",18.,"['Tapd Abuk', 'Qpubwe PLC']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.1835907365309595e-08,3.945367540656903e-09,"[1.1835907365309595e-08, 1.831558044335449e-13, 1.2100856680075968e-14]",Customer.,"['Mjlwxf NV', 'Ecxk Avfj']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,2.0841204317889606e-09,7.621007605367047e-10,"[8.782357063807922e-10, 2.0841204317889606e-09, 2.248118878556138e-11, 6.356571519150478e-11]",23.,"['Xqtb Laur', 'Mjlwxf NV']",23.,What was the quantity of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.268887128702545e-08,4.776215883509785e-09,"[1.1187935022860529e-08, 1.1144119481387715e-12, 1.268887128702545e-08, 3.15868815478626e-12, 7.560019689970234e-18]",16 months.,"['Errg Zipo', 'Qsihxg GmbH']",16 months.,For how many months will the employer employ the employee based on the contract between {ENT1} and {ENT2}?
False,0.00022301269927993417,1.8834480350844085e-05,"[2.871889137168182e-06, 1.2448488420635506e-11, 3.8358538567706546e-10, 1.074426165814657e-07, 0.00022301269927993417, 4.2399677518956125e-12, 2.5604578457461002e-09, 6.92671085962028e-14, 4.7824660898143634e-11, 1.1138095779017476e-08, 7.586450578855874e-09, 4.471737226791365e-15]",06-01-1998.,"['Avrbci Ltd', 'Jzrcws SA']",06-01-1998.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,2.4458748359990068e-09,8.172010774962676e-10,"[2.4458748359990068e-09, 4.642459593834358e-12, 1.0859368959614812e-12]",5.,"['Clsvfw AG', 'Skqn Esui']",5.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,9.020243579849208e-11,2.505077478305314e-11,"[9.020243579849208e-11, 9.901175365700787e-12, 9.940805774030781e-14, 7.991027938405277e-17]",Seller.,"['Ajoo Gufx', 'Qsihxg GmbH']",Seller.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,1.9160694364472874e-08,4.6481641790264285e-09,"[8.630114400887123e-09, 1.1843092478924788e-11, 1.9160694364472874e-08, 8.517819088948997e-11, 1.1549974301625077e-12, 2.799999425174853e-17]",Software Developer.,"['Qsihxg GmbH', 'Qsihxg GmbH']",Software Developer.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,0.0001398288004565984,1.3392024166031652e-05,"[0.0001398288004565984, 7.3582619997125676e-09, 1.0717863005993422e-06, 3.1850852337811375e-06, 2.499514266673941e-06, 5.357508712222625e-07, 5.161434302181078e-08, 1.2577866925767012e-07, 6.571568622604218e-09, 5.852463479116832e-12, 2.1078004081443846e-15]",755 Yovzxg Court.,"['Dmimyu GmbH', 'Skqn Esui']",755 Yovzxg Court.,What was the work location based on the contract between {ENT1} and {ENT2}?
False,2.115957613568753e-07,7.059164041506305e-08,"[2.115957613568753e-07, 3.734631354168627e-11, 1.4181357477216494e-10]",2%.,"['Wnzatj SAS', 'Qsihxg GmbH']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,6.6495284833933965e-09,1.6841492919357434e-09,"[6.6495284833933965e-09, 8.468909601377916e-11, 2.375910882965182e-12, 3.677452832810853e-15]",10.,"['Okrb Qxpd', 'Skqn Esui']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,1.5264641888279584e-06,4.406900006719095e-07,"[1.5253094431955105e-07, 4.672162958740955e-07, 1.5264641888279584e-06, 5.723857299244628e-08, 1.3454962724830503e-15]",Risk Management.,"['Ajoo Gufx', 'Dmimyu GmbH']",Risk Management.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,4.4922871893504634e-06,9.132380555734765e-07,"[2.479336735916604e-09, 5.7148632492953766e-08, 3.208646504049284e-08, 1.6182547142307158e-06, 4.4922871893504634e-06, 1.9704748410731554e-06, 4.641082540501884e-08, 4.866369351756716e-13, 9.19563785604623e-15]",537 Vjenxt Street.,"['Qsihxg GmbH', 'Errg Zipo']",537 Vjenxt Street.,What was the address of {ENT1} in the contract with {ENT2}?
False,1.9443030396359973e-05,3.84335141087541e-06,"[1.0984765874688662e-10, 1.4089200292555226e-11, 8.020784889595234e-07, 3.2011093935579993e-06, 7.300356173800537e-06, 1.9443030396359973e-05, 1.1289663648383907e-10, 8.29728593537487e-16]",80mkkunnel Street.,"['Mjlwxf NV', 'Qpubwe PLC']",80mkkunnel Street.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,1.9951671674789395e-06,3.9939814402907116e-07,"[1.9951671674789395e-06, 1.9904523862468437e-10, 9.547346637231446e-13, 1.6235526256735966e-09, 6.745435549221286e-17]",vision insurance.,"['Qsihxg GmbH', 'Skqn Esui']",vision insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.098829211012344e-06,6.780160452843128e-07,"[3.8249311273830244e-07, 3.2558622464762266e-09, 2.0572173298205598e-08, 1.0702146937546786e-06, 1.8598545636905328e-07, 3.098829211012344e-06, 1.3315163869265234e-06, 9.277511203720223e-09, 9.51202366053002e-18]",537 Snyder Highway.,"['Ajoo Gufx', 'Skqn Esui']",537 Snyder Highway.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,4.083607905158715e-07,4.19224626952784e-08,"[9.005565715369812e-08, 2.1172455455520378e-10, 4.083607905158715e-07, 2.926992676011153e-11, 8.021173170114082e-10, 2.1085143722156252e-13, 2.7551722014962365e-10, 1.3293910243461493e-12, 2.6738262715042538e-09, 6.513710126831995e-10, 7.738103560694931e-12, 2.508509910861782e-17]",15-02-2012.,"['Clsvfw AG', 'Skqn Esui']",15-02-2012.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,4.860229552150486e-09,1.640805901449253e-09,"[4.860229552150486e-09, 4.69850373885361e-11, 1.520311480873726e-11]",2%.,"['Errg Zipo', 'Skqn Esui']",2%.,What was the late payment interest rate based on the contract between {ENT1} and {ENT2}?
False,4.556125531962607e-06,3.8120992093913257e-07,"[4.556125531962607e-06, 7.838701238940208e-15, 8.424122131204387e-14, 8.276315049959848e-11, 1.743805100318241e-08, 7.817332718651482e-12, 6.485344899997969e-11, 3.623383277445713e-12, 2.172498726055183e-12, 2.6174909462106655e-11, 7.627060649717521e-10, 5.265435223250625e-12]",04-08-2018.,"['Dmimyu GmbH', 'Jzrcws SA']",04-08-2018.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,2.604092719238338e-09,9.08150672252828e-10,"[2.604092719238338e-09, 1.203590699327961e-10, 2.2758735030384703e-16]",5.,"['Qsihxg GmbH', 'Skqn Esui']",5.,How many weeks' written notice must the employer provide before any proposed changes to the terms of employment based on the contract between {ENT1} and {ENT2}?
False,2.959236269362009e-07,7.39817926771301e-08,"[2.959236269362009e-07, 1.285141264240064e-12, 2.257774262687251e-12, 8.567925667516828e-16]",10.,"['Avrbci Ltd', 'Ctvepy SAS']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,1.956225332833128e-07,3.6906974671058086e-08,"[1.956225332833128e-07, 1.7988806000346358e-09, 6.414485387296054e-09, 6.313548859063212e-13, 1.7605312763180336e-08, 4.637638793906487e-15]",health insurance.,"['Xqtb Laur', 'Jzrcws SA']",health insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,1.5309947087871478e-08,5.106002933536673e-09,"[1.5309947087871478e-08, 8.061034478812346e-12, 6.782597266897497e-16]",8.,"['Clsvfw AG', 'Skqn Esui']",8.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.4307128815005399e-09,5.854963184029151e-10,"[9.028198744154281e-10, 1.4307128815005399e-09, 8.448300219121574e-12, 4.217476570750464e-15]",10.,"['Qsihxg GmbH', 'Xqtb Laur']",10.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,2.445237123893662e-09,6.189381213916009e-10,"[2.445237123893662e-09, 2.8676649596603987e-11, 1.8317847239046614e-12, 6.927352232967941e-15]",20.,"['Cqndue LLC', 'Qsihxg GmbH']",20.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,3.5129466002814524e-09,9.507785972696475e-10,"[3.5129466002814524e-09, 2.8825136721977174e-10, 1.8654854137128973e-12, 5.093616365281148e-14]",14.,"['Errg Zipo', 'Ecxk Avfj']",14.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.4284924354512896e-09,4.763007833645557e-10,"[1.4284924354512896e-09, 1.54579013434894e-13, 2.553356289423936e-13]",4.,"['Errg Zipo', 'Qsihxg GmbH']",4.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,8.559264963459157e-10,4.1080749499661544e-10,"[8.559264963459157e-10, 2.3312251434814968e-11, 7.63990981589302e-10, 2.5061642913423775e-16]",18.,"['Qsihxg GmbH', 'Jzrcws SA']",18.,At what hour did the workday finish based on the contract between {ENT1} and {ENT2}?
False,1.8903774379186444e-10,7.2774669308966e-11,"[1.8903774379186444e-10, 2.9286007646733836e-11, 2.5648829975262097e-16]",8.,"['Okrb Qxpd', 'Qsihxg GmbH']",8.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,6.448175882134421e-10,3.3576033520701123e-10,"[3.6227620903162006e-10, 6.448175882134421e-10, 1.8720837597144269e-13]",2.,"['Vkitze GmbH', 'Jzrcws SA']",2.,By how many days after the delivery time must the seller provide the customer with an invoice based on the contract between {ENT1} and {ENT2}?
False,1.5436912690347526e-06,5.145639567022326e-07,"[1.5436912690347526e-06, 6.000687143362105e-13, 1.0032310108047953e-15]",Customer.,"['Okrb Qxpd', 'Skqn Esui']",Customer.,Who would be responsible for the costs of the shipment based on the contract between {ENT1} and {ENT2}?
False,1.272913663363795e-09,3.268451789801864e-10,"[1.272913663363795e-09, 7.273410172758954e-12, 2.7193518270518524e-11, 1.241136731183637e-16]",67.,"['Qsihxg GmbH', 'Qsihxg GmbH']",67.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,5.9520650630418e-09,2.6615596543659754e-09,"[4.667747077746753e-09, 2.5867868611029188e-11, 5.9520650630418e-09, 5.58608064318844e-13]",28.,"['Xqtb Laur', 'Ecxk Avfj']",28.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,1.441171235683214e-07,2.0814307767785113e-08,"[1.010593483896649e-10, 5.597714999860948e-12, 1.4393467528961423e-09, 1.441171235683214e-07, 3.683824079114828e-11, 1.848350303108176e-13, 3.914067251461605e-15]",The State of New York.,"['Lasnoj SAS', 'Qsihxg GmbH']",The State of New York.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,4.296874465126166e-07,1.4384422260679935e-07,"[4.296874465126166e-07, 1.8431184356515473e-09, 2.102872129899902e-12]",1.,"['Ajoo Gufx', 'Jzrcws SA']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,1.2617865650099702e-06,2.721454514112953e-07,"[4.1315536236652406e-07, 2.395836951052388e-08, 2.5748172691186788e-11, 5.0225196446263e-07, 1.7041863031863613e-07, 1.2617865650099702e-06, 3.188800405951042e-07, 1.533284077481767e-08, 1.5644992856778117e-08, 4.5277342175923223e-17]",537 Siso Sasil.,"['Clsvfw AG', 'Skqn Esui']",537 Siso Sasil.,What was the address of {ENT1} based on the contract between {ENT2} and {ENT1}?
False,1.3597369452611474e-08,3.40315249689191e-09,"[1.3597369452611474e-08, 5.605071094760827e-12, 9.6348987815853e-12, 5.650798195523405e-16]",Seller.,"['Mjlwxf NV', 'Skqn Esui']",Seller.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,8.484765112726222e-10,2.4788436749336316e-10,"[2.1341045250422574e-12, 8.484765112726222e-10, 1.4091532107851634e-10, 1.1533097271794988e-14]",18.,"['Errg Zipo', 'Mjlwxf NV']",18.,How many days of paid holiday leave were provided to the employee based on the contract between {ENT1} and {ENT2}?
False,2.717122360440527e-10,7.495214005180596e-11,"[2.717122360440527e-10, 2.2351832190681264e-11, 5.7001989933747055e-12, 4.429297911518609e-14]",10.,"['Cqndue LLC', 'Errg Zipo']",10.,Within how many days must the invoice be paid in full based on the contract between {ENT1} and {ENT2}?
False,3.4365756906851175e-09,9.7018274754947e-10,"[3.4365756906851175e-09, 4.23243495806247e-10, 2.0902715322512755e-11, 9.088384003166049e-15]",14.,"['Okrb Qxpd', 'Skqn Esui']",14.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.478306713154076e-11,7.827534320223086e-12,"[8.663340878012349e-12, 1.478306713154076e-11, 3.6194951116147456e-14]",5.,"['Dmimyu GmbH', 'Yrnw Lvgj']",5.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,0.0001917550398502499,1.5982458824735686e-05,"[0.0001917550398502499, 3.7042213046900585e-11, 1.926635961879697e-09, 3.1864383354118786e-10, 1.973539376365352e-08, 1.377924857548507e-10, 2.219774364320415e-11, 2.0046191269440516e-12, 1.2405488962474731e-12, 1.2283991601691469e-08, 1.099478472675608e-12, 4.328661503538852e-15]",15-11-1990.,"['Qsihxg GmbH', 'Jzrcws SA']",15-11-1990.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,3.9786121619478365e-10,2.1875164951032356e-10,"[3.9786121619478365e-10, 2.5839247408399046e-10, 1.2582521965532126e-15]",5.,"['Xqtb Laur', 'Mjlwxf NV']",5.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,2.5366671252413653e-07,3.641238479549656e-08,"[4.4271414312291313e-10, 1.8347559582743145e-11, 6.277606767746136e-10, 2.5366671252413653e-07, 1.2689757578066008e-10, 4.261069795619132e-12, 1.9282873789089108e-17]",The State of North Carolina.,"['Qsihxg GmbH', 'Skqn Esui']",The State of North Carolina.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
False,1.0144401585421292e-07,2.6139935538185647e-08,"[1.0144401585421292e-07, 1.1694961665753567e-10, 2.99876568021773e-09, 1.1001654401127537e-14]",20.,"['Avrbci Ltd', 'Jzrcws SA']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,1.6783230876171729e-06,6.185999431344962e-07,"[1.7747389335909247e-07, 1.6783230876171729e-06, 2.848427223256511e-12]",1.,"['Wnzatj SAS', 'Skqn Esui']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,3.3179840102093294e-05,3.7406316578004095e-06,"[1.5845479595100187e-07, 3.3179840102093294e-05, 1.1404366340173056e-09, 3.1526238331025525e-07, 2.5264863118268366e-11, 1.0961684893118218e-08, 1.6774094320579774e-13, 8.458957547006346e-14, 1.283630124216119e-16]",Junior Backend Engineer.,"['Xqtb Laur', 'Skqn Esui']",Junior Backend Engineer.,What was the job position based on the contract between {ENT1} and {ENT2}?
False,6.911754502070266e-10,1.9319860185133039e-10,"[1.97593764267312e-11, 6.911754502070266e-10, 6.178677014467837e-11, 7.281062688532791e-14]",14.,"['Tapd Abuk', 'Qsihxg GmbH']",14.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,7.307673910439405e-11,3.27649936374646e-11,"[7.307673910439405e-11, 4.81506570726431e-11, 9.826956956504596e-12, 5.621416316649048e-15]",10.,"['Errg Zipo', 'Qpubwe PLC']",10.,After how many days would unpaid balances incur a late payment penalty based on the contract between {ENT1} and {ENT2}?
False,7.83984489771683e-07,1.1307564529124195e-07,"[7.319127082183741e-09, 6.312814160303049e-11, 8.543905166691346e-12, 7.83984489771683e-07, 3.216395552674278e-11, 1.2206402555392515e-10, 1.5697644712435221e-16]",The State of North Carolina.,"['Ctvepy SAS', 'Skqn Esui']",The State of North Carolina.,Which jurisdiction's laws govern the contract between {ENT1} and {ENT2}?
