cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,1.5564701527637226e-07,3.913479750634538e-08,"[1.5564701527637226e-07, 2.6606529479611396e-12, 8.649800320448264e-10, 2.4534064016479284e-11]",Scarves.,"['Jzrcws SA', 'Wnzatj SAS']",Scarves.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,0.0056884256191551685,0.0005208030910408708,"[1.195558638755756e-06, 0.0056884256191551685, 3.757235026569106e-05, 1.6638004751712288e-07, 3.96506791844331e-08, 1.2385665968395188e-06, 9.341518847350017e-08, 7.659971545947997e-10, 2.9744812168885915e-10, 5.029598071359942e-08, 5.110145195885707e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,1.0501580050004122e-07,3.514140483930802e-08,"[1.0501580050004122e-07, 3.831507056073491e-10, 2.5263312275480843e-11]",5.,"['Jzrcws SA', 'Wnzatj SAS']",5.,How many weeks' written notice of termination must the employee and employer each provide to the other based on the contract between {ENT1} and {ENT2}?
False,0.005456282291561365,0.000499497856802349,"[6.627292918892635e-07, 0.005456282291561365, 3.597024260670878e-05, 1.1978224279118876e-07, 1.0824669161024758e-08, 1.2481833664423903e-06, 7.96819605852761e-08, 3.5159583577915043e-10, 1.9279572383013033e-10, 2.5388477098431395e-08, 7.675625823821974e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,2.086766471620649e-06,6.982658100525748e-07,"[2.086766471620649e-06, 7.947666524898978e-09, 8.329201217627258e-11]",1.,"['Jzrcws SA', 'Wnzatj SAS']",1.,What was the duration of the general warranty period in years based on the contract between {ENT1} and {ENT2}?
False,0.006922180764377117,0.000632540118146472,"[1.2346805533525185e-07, 0.006922180764377117, 3.450870644883253e-05, 1.1845011727018573e-07, 1.4635128664508557e-08, 8.568231351091526e-07, 4.308208190195728e-08, 3.801130521452478e-10, 3.1435426484094364e-10, 2.5229953237726477e-08, 6.944584640677931e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.9704219766936149e-07,2.467600424388338e-08,"[1.9704219766936149e-07, 1.1606314867518286e-12, 2.244525745820347e-11, 4.1020125122158413e-13, 1.4004413947943384e-11, 5.856575207435766e-12, 2.778804686354164e-10, 4.4078733718588836e-11]",01-06-1990.,"['Jzrcws SA', 'Wnzatj SAS']",01-06-1990.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,0.003341113217175007,0.00030554260553384356,"[4.259508727955108e-07, 0.003341113217175007, 1.7436428606742993e-05, 1.0071494926933156e-07, 1.5440305034530866e-08, 1.6786241303634597e-06, 1.0831875130179469e-07, 9.064324846264071e-10, 1.5360764049621167e-10, 3.732490583274739e-08, 5.1581135807055034e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,4.947721166104202e-08,1.6713814599694787e-08,"[4.947721166104202e-08, 6.194783574997587e-10, 4.47537805425835e-11]",20.,"['Jzrcws SA', 'Wnzatj SAS']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,0.006398534402251244,0.0005858781760604332,"[2.140864307875745e-05, 0.006398534402251244, 2.352040246478282e-05, 1.0395498861726082e-07, 1.0529032756778633e-08, 8.813562430987076e-07, 5.7408385600865586e-08, 4.999621827650458e-10, 2.3138368998587566e-10, 3.184356955898693e-08, 1.1066530447578771e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.9386395656038076e-07,7.916108008760094e-08,"[3.9386395656038076e-07, 4.920776026234863e-12, 1.7906187643745852e-10, 1.689100970203583e-09, 6.836025495671194e-11]",dental insurance.,"['Jzrcws SA', 'Wnzatj SAS']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,0.004816881846636534,0.0004405236198509617,"[1.5022236254935706e-07, 0.004816881846636534, 2.7784613848780282e-05, 5.53809762493529e-08, 4.882000137484965e-09, 7.767338274788926e-07, 3.525771674617317e-08, 2.341542237882521e-10, 1.6690843152034063e-10, 2.3959787043281722e-08, 4.652014240491553e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,1.5221701232803753e-07,5.103374604622143e-08,"[1.5221701232803753e-07, 8.729919565020339e-10, 1.1233854124714782e-11]",13.,"['Jzrcws SA', 'Wnzatj SAS']",13.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,0.00475439103320241,0.0004350553523711397,"[9.184833515973878e-07, 0.00475439103320241, 2.8541951905936003e-05, 1.013371004887631e-07, 1.088141132754572e-08, 1.4541737982654013e-06, 5.903615729607736e-08, 9.008082613171098e-10, 5.80775094682906e-10, 7.506196197937243e-08, 5.543560988030549e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.1502286270115292e-06,3.835343742048201e-07,"[1.1502286270115292e-06, 3.581288043896791e-10, 1.636679854144507e-11]",24.,"['Jzrcws SA', 'Wnzatj SAS']",24.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.006613754667341709,0.0007381553479707629,"[3.015657341620681e-07, 0.006613754667341709, 2.920509723480791e-05, 6.763320214986379e-08, 3.25134443812658e-08, 1.370783042631274e-09, 6.658972484530068e-09, 1.4444965223958661e-08, 1.4180058904855741e-08]",I'm not informed on that topic.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not informed on that topic.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,1.501488213762059e-07,5.007125328249096e-08,"[1.501488213762059e-07, 2.4601216896957823e-11, 4.033725437002644e-11]",14.,"['Jzrcws SA', 'Wnzatj SAS']",14.,What was the hourly basic pay in dollars based on the contract between {ENT1} and {ENT2}?
False,0.0052895755507051945,0.0004837043202770702,"[5.191574814489286e-07, 0.0052895755507051945, 2.8289696274441667e-05, 5.02160126814033e-08, 7.965009096722042e-09, 2.1612261207337724e-06, 6.627092830058245e-08, 5.016502213628371e-10, 1.8375138910453614e-10, 3.4965644601925305e-08, 4.1789469662489864e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,2.5997934471888584e-07,6.518531409788197e-08,"[2.5997934471888584e-07, 2.931259679428422e-10, 4.0502504128347994e-10, 6.376066341573505e-11]",2622.,"['Jzrcws SA', 'Wnzatj SAS']",2622.,What was the total price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,0.0063804383389651775,0.0005844446467137807,"[7.14191037332057e-06, 0.0063804383389651775, 3.814798765233718e-05, 1.6450400153189548e-07, 3.7077168002497274e-08, 2.722834096857696e-06, 1.4183254393174138e-07, 1.4147000237940688e-09, 5.583091766681036e-10, 3.868743903012728e-08, 5.596860219725386e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.5934171315734602e-08,5.345618072615428e-09,"[1.5934171315734602e-08, 7.815988134485252e-11, 2.4523020766831216e-11]",6.,"['Jzrcws SA', 'Wnzatj SAS']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,0.004919643048197031,0.00045075903389559094,"[5.69986923437682e-06, 0.004919643048197031, 3.163738801958971e-05, 1.1102370933713246e-07, 1.3683622235305393e-08, 1.02755132047605e-06, 8.271925366898358e-08, 2.627986162018203e-10, 2.641662444347048e-10, 1.3565120582370582e-08, 1.1999740934243164e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,6.697344012707163e-09,9.96269588908659e-10,"[2.0308055237450162e-10, 5.187693265414073e-13, 9.307167666769423e-13, 9.861415747576888e-14, 1.0497054614422296e-12, 6.697344012707163e-09, 7.08647515668126e-11]",094 Aivmae Road.,"['Jzrcws SA', 'Wnzatj SAS']",094 Aivmae Road.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,0.006398534402251244,0.0005858781760604332,"[2.140864307875745e-05, 0.006398534402251244, 2.352040246478282e-05, 1.0395498861726082e-07, 1.0529032756778633e-08, 8.813562430987076e-07, 5.7408385600865586e-08, 4.999621827650458e-10, 2.3138368998587566e-10, 3.184356955898693e-08, 1.1066530447578771e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,3.9386395656038076e-07,7.916108008760094e-08,"[3.9386395656038076e-07, 4.920776026234863e-12, 1.7906187643745852e-10, 1.689100970203583e-09, 6.836025495671194e-11]",dental insurance.,"['Jzrcws SA', 'Wnzatj SAS']",dental insurance.,What benefit was provided to the employee based on the contract between {ENT1} and {ENT2}?
False,0.003341113217175007,0.00030554260553384356,"[4.259508727955108e-07, 0.003341113217175007, 1.7436428606742993e-05, 1.0071494926933156e-07, 1.5440305034530866e-08, 1.6786241303634597e-06, 1.0831875130179469e-07, 9.064324846264071e-10, 1.5360764049621167e-10, 3.732490583274739e-08, 5.1581135807055034e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,4.947721166104202e-08,1.6713814599694787e-08,"[4.947721166104202e-08, 6.194783574997587e-10, 4.47537805425835e-11]",20.,"['Jzrcws SA', 'Wnzatj SAS']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.00475439103320241,0.0004350553523711397,"[9.184833515973878e-07, 0.00475439103320241, 2.8541951905936003e-05, 1.013371004887631e-07, 1.088141132754572e-08, 1.4541737982654013e-06, 5.903615729607736e-08, 9.008082613171098e-10, 5.80775094682906e-10, 7.506196197937243e-08, 5.543560988030549e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,1.1502286270115292e-06,3.835343742048201e-07,"[1.1502286270115292e-06, 3.581288043896791e-10, 1.636679854144507e-11]",24.,"['Jzrcws SA', 'Wnzatj SAS']",24.,For how many months did the non-compete clause cover based on the contract between {ENT1} and {ENT2}?
False,0.006119928788393736,0.0005601819379487419,"[1.8653359745712805e-07, 0.006119928788393736, 4.030338459415361e-05, 1.0941111128204284e-07, 1.090569856643242e-08, 1.2929666581840138e-06, 5.184995899298883e-08, 3.081915833647031e-10, 6.179267098005425e-10, 2.513176156071495e-08, 9.141954393498963e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,6.599817652386264e-07,9.145995847093243e-08,"[6.599817652386264e-07, 1.6258789869993961e-09, 9.391853961204788e-10, 5.2551296241031345e-14, 2.633629229140729e-14, 5.2933122295095725e-12, 6.886170922371093e-08, 2.657567221842072e-10]",646 Qefehz Lane.,"['Jzrcws SA', 'Wnzatj SAS']",646 Qefehz Lane.,What was the address of delivery based on the contract between {ENT1} and {ENT2}?
False,0.0063804383389651775,0.0005844446467137807,"[7.14191037332057e-06, 0.0063804383389651775, 3.814798765233718e-05, 1.6450400153189548e-07, 3.7077168002497274e-08, 2.722834096857696e-06, 1.4183254393174138e-07, 1.4147000237940688e-09, 5.583091766681036e-10, 3.868743903012728e-08, 5.596860219725386e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.5934171315734602e-08,5.345618072615428e-09,"[1.5934171315734602e-08, 7.815988134485252e-11, 2.4523020766831216e-11]",6.,"['Jzrcws SA', 'Wnzatj SAS']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,0.006922180764377117,0.000632540118146472,"[1.2346805533525185e-07, 0.006922180764377117, 3.450870644883253e-05, 1.1845011727018573e-07, 1.4635128664508557e-08, 8.568231351091526e-07, 4.308208190195728e-08, 3.801130521452478e-10, 3.1435426484094364e-10, 2.5229953237726477e-08, 6.944584640677931e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,1.9704219766936149e-07,2.467600424388338e-08,"[1.9704219766936149e-07, 1.1606314867518286e-12, 2.244525745820347e-11, 4.1020125122158413e-13, 1.4004413947943384e-11, 5.856575207435766e-12, 2.778804686354164e-10, 4.4078733718588836e-11]",01-06-1990.,"['Jzrcws SA', 'Wnzatj SAS']",01-06-1990.,What was the effective date of the contract between {ENT1} and {ENT2}?
False,0.004919643048197031,0.00045075903389559094,"[5.69986923437682e-06, 0.004919643048197031, 3.163738801958971e-05, 1.1102370933713246e-07, 1.3683622235305393e-08, 1.02755132047605e-06, 8.271925366898358e-08, 2.627986162018203e-10, 2.641662444347048e-10, 1.3565120582370582e-08, 1.1999740934243164e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,6.697344012707163e-09,9.96269588908659e-10,"[2.0308055237450162e-10, 5.187693265414073e-13, 9.307167666769423e-13, 9.861415747576888e-14, 1.0497054614422296e-12, 6.697344012707163e-09, 7.08647515668126e-11]",094 Aivmae Road.,"['Jzrcws SA', 'Wnzatj SAS']",094 Aivmae Road.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
False,0.003341113217175007,0.00030554260553384356,"[4.259508727955108e-07, 0.003341113217175007, 1.7436428606742993e-05, 1.0071494926933156e-07, 1.5440305034530866e-08, 1.6786241303634597e-06, 1.0831875130179469e-07, 9.064324846264071e-10, 1.5360764049621167e-10, 3.732490583274739e-08, 5.1581135807055034e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,4.947721166104202e-08,1.6713814599694787e-08,"[4.947721166104202e-08, 6.194783574997587e-10, 4.47537805425835e-11]",20.,"['Jzrcws SA', 'Wnzatj SAS']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,0.003341113217175007,0.00030554260553384356,"[4.259508727955108e-07, 0.003341113217175007, 1.7436428606742993e-05, 1.0071494926933156e-07, 1.5440305034530866e-08, 1.6786241303634597e-06, 1.0831875130179469e-07, 9.064324846264071e-10, 1.5360764049621167e-10, 3.732490583274739e-08, 5.1581135807055034e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,4.947721166104202e-08,1.6713814599694787e-08,"[4.947721166104202e-08, 6.194783574997587e-10, 4.47537805425835e-11]",20.,"['Jzrcws SA', 'Wnzatj SAS']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,0.004983545746654272,0.0005561559545204098,"[3.304138829207659e-07, 0.004983545746654272, 2.137413503078278e-05, 6.613672809407944e-08, 2.2373315644586e-08, 2.0978225823142793e-09, 1.064641974579672e-08, 4.859869662254823e-08, 3.442133023057181e-09]",I'm not informed on that matter.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not informed on that matter.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,3.306140285985748e-07,1.103327612328453e-07,"[3.306140285985748e-07, 1.3724163472339512e-10, 2.4701346523769985e-10]",14.,"['Jzrcws SA', 'Wnzatj SAS']",14.,What was the unit price in dollars of the good being sold based on the contract between {ENT1} and {ENT2}?
False,0.0061089275404810905,0.0005576736908899422,"[3.0061701181693934e-06, 0.0061089275404810905, 2.0342271454865113e-05, 1.8906681020780525e-07, 1.6199599883748306e-08, 1.7251581994059961e-06, 7.754074005106304e-08, 5.327295826695888e-10, 5.410508152614568e-10, 4.096505890061053e-08, 8.46135463916653e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,1.0875449163449957e-07,5.330462043059055e-08,"[1.0875449163449957e-07, 5.103727218624954e-08, 1.2209747102254198e-10]",Customer.,"['Jzrcws SA', 'Wnzatj SAS']",Customer.,Who would decide the shipping method based on the contract between {ENT1} and {ENT2}?
False,0.005708451848477125,0.0005214069347452908,"[4.796193934453186e-06, 0.005708451848477125, 2.0856190531048924e-05, 9.981637560940726e-08, 6.1404787921048865e-09, 1.08577830815193e-06, 5.726498386593448e-08, 4.2629555441209277e-10, 3.8977035488052536e-10, 4.7391974788979496e-08, 7.484106845367933e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,5.456320550933924e-08,1.1038697527132298e-08,"[5.456320550933924e-08, 4.3625545884107275e-12, 6.210865697610368e-14, 6.068871516440311e-10, 1.897031143283101e-11]",bi-weekly.,"['Jzrcws SA', 'Wnzatj SAS']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,0.004816881846636534,0.0004405236198509617,"[1.5022236254935706e-07, 0.004816881846636534, 2.7784613848780282e-05, 5.53809762493529e-08, 4.882000137484965e-09, 7.767338274788926e-07, 3.525771674617317e-08, 2.341542237882521e-10, 1.6690843152034063e-10, 2.3959787043281722e-08, 4.652014240491553e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,1.5221701232803753e-07,5.103374604622143e-08,"[1.5221701232803753e-07, 8.729919565020339e-10, 1.1233854124714782e-11]",13.,"['Jzrcws SA', 'Wnzatj SAS']",13.,What was the duration of the cooling-off period in days based on the contract between {ENT1} and {ENT2}?
False,0.005708451848477125,0.0005214069347452908,"[4.796193934453186e-06, 0.005708451848477125, 2.0856190531048924e-05, 9.981637560940726e-08, 6.1404787921048865e-09, 1.08577830815193e-06, 5.726498386593448e-08, 4.2629555441209277e-10, 3.8977035488052536e-10, 4.7391974788979496e-08, 7.484106845367933e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,5.456320550933924e-08,1.1038697527132298e-08,"[5.456320550933924e-08, 4.3625545884107275e-12, 6.210865697610368e-14, 6.068871516440311e-10, 1.897031143283101e-11]",bi-weekly.,"['Jzrcws SA', 'Wnzatj SAS']",bi-weekly.,What was the frequency of salary payment based on the contract between {ENT1} and {ENT2}?
False,0.003341113217175007,0.00030554260553384356,"[4.259508727955108e-07, 0.003341113217175007, 1.7436428606742993e-05, 1.0071494926933156e-07, 1.5440305034530866e-08, 1.6786241303634597e-06, 1.0831875130179469e-07, 9.064324846264071e-10, 1.5360764049621167e-10, 3.732490583274739e-08, 5.1581135807055034e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,4.947721166104202e-08,1.6713814599694787e-08,"[4.947721166104202e-08, 6.194783574997587e-10, 4.47537805425835e-11]",20.,"['Jzrcws SA', 'Wnzatj SAS']",20.,Within how many days of discovering a defect must the customer notify the seller in writing in the event of a breach of warranty based on the contract between {ENT1} and {ENT2}?
False,0.0031480712350457907,0.0003962625414532881,"[2.1206603832979454e-06, 0.0031480712350457907, 1.98018296941882e-05, 5.7588412261111444e-08, 2.2616500672256734e-08, 1.335716676154064e-10, 2.0138722689466704e-08, 6.129295737622442e-09]",I'm not informed about that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not informed about that.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,2.5956336457966245e-07,8.654723294513704e-08,"[2.5956336457966245e-07, 6.122737039593318e-11, 1.7106885352724532e-11]",9.,"['Jzrcws SA', 'Wnzatj SAS']",9.,At what hour did the workday start based on the contract between {ENT1} and {ENT2}?
False,0.006782751530408859,0.0006821371101758622,"[1.5950431588862557e-06, 0.006782751530408859, 3.546279185684398e-05, 8.499068115952468e-08, 1.7861003343000448e-08, 1.1533464885360445e-06, 4.9104155408485894e-08, 9.564677938556088e-10, 1.466436003738636e-07, 1.0883393741778491e-07]",I'm not sure I can answer that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can answer that.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,1.5564701527637226e-07,3.913479750634538e-08,"[1.5564701527637226e-07, 2.6606529479611396e-12, 8.649800320448264e-10, 2.4534064016479284e-11]",Scarves.,"['Jzrcws SA', 'Wnzatj SAS']",Scarves.,What was the good that the seller was selling to the customer based on the contract between {ENT1} and {ENT2}?
False,0.005583591293543577,0.0005104751255774905,"[1.4470934956989367e-06, 0.005583591293543577, 2.855900311260484e-05, 1.7196575186062546e-07, 4.801163910883588e-09, 1.3447134961097618e-06, 3.4928714143234174e-08, 3.579384011409559e-10, 3.3399957799495894e-10, 1.890460232800706e-08, 5.298553418242591e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,7.810191959833901e-07,9.767375375074966e-08,"[7.810191959833901e-07, 1.650328484981145e-11, 2.1171342877066533e-15, 1.0998117699759571e-13, 1.8591818622820666e-12, 4.183056331874546e-11, 1.3649860408637693e-10, 1.7403029017870608e-10]",04-08-2007.,"['Jzrcws SA', 'Wnzatj SAS']",04-08-2007.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,0.005583591293543577,0.0005104751255774905,"[1.4470934956989367e-06, 0.005583591293543577, 2.855900311260484e-05, 1.7196575186062546e-07, 4.801163910883588e-09, 1.3447134961097618e-06, 3.4928714143234174e-08, 3.579384011409559e-10, 3.3399957799495894e-10, 1.890460232800706e-08, 5.298553418242591e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,7.810191959833901e-07,9.767375375074966e-08,"[7.810191959833901e-07, 1.650328484981145e-11, 2.1171342877066533e-15, 1.0998117699759571e-13, 1.8591818622820666e-12, 4.183056331874546e-11, 1.3649860408637693e-10, 1.7403029017870608e-10]",04-08-2007.,"['Jzrcws SA', 'Wnzatj SAS']",04-08-2007.,What was the start date based on the contract between {ENT1} and {ENT2}?
False,0.0063804383389651775,0.0005844446467137807,"[7.14191037332057e-06, 0.0063804383389651775, 3.814798765233718e-05, 1.6450400153189548e-07, 3.7077168002497274e-08, 2.722834096857696e-06, 1.4183254393174138e-07, 1.4147000237940688e-09, 5.583091766681036e-10, 3.868743903012728e-08, 5.596860219725386e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.5934171315734602e-08,5.345618072615428e-09,"[1.5934171315734602e-08, 7.815988134485252e-11, 2.4523020766831216e-11]",6.,"['Jzrcws SA', 'Wnzatj SAS']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,0.0063804383389651775,0.0005844446467137807,"[7.14191037332057e-06, 0.0063804383389651775, 3.814798765233718e-05, 1.6450400153189548e-07, 3.7077168002497274e-08, 2.722834096857696e-06, 1.4183254393174138e-07, 1.4147000237940688e-09, 5.583091766681036e-10, 3.868743903012728e-08, 5.596860219725386e-08]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,1.5934171315734602e-08,5.345618072615428e-09,"[1.5934171315734602e-08, 7.815988134485252e-11, 2.4523020766831216e-11]",6.,"['Jzrcws SA', 'Wnzatj SAS']",6.,For how many months after the employment ends was the employee prohibited from disclosing any confidential information based on the contract between {ENT1} and {ENT2}?
False,0.004919643048197031,0.00045075903389559094,"[5.69986923437682e-06, 0.004919643048197031, 3.163738801958971e-05, 1.1102370933713246e-07, 1.3683622235305393e-08, 1.02755132047605e-06, 8.271925366898358e-08, 2.627986162018203e-10, 2.641662444347048e-10, 1.3565120582370582e-08, 1.1999740934243164e-07]",I'm not sure I can help with that.,"['Wnzatj SAS', 'Jzrcws SA']",I'm not sure I can help with that.,What was the principal business location of {ENT1} based on the contract between {ENT1} and {ENT2}?
