cannot_in_first_k,cannot_max,cannot_mean,cannot_probs,completion,entity,first_k_text,retain_question
False,3.647662380479311e-11,3.1543800192963883e-12,"[3.647662380479311e-11, 2.7816814064836326e-13, 7.619464759993561e-16, 3.261989020349549e-18, 1.514924355394947e-14, 7.625192252787294e-13, 1.6685536687131158e-13, 1.326504010801255e-13, 1.465952129109903e-14, 5.56732203978031e-16, 2.3812741007696184e-15, 2.231313270205349e-15]",arthit64@biscos.ac.th,['Arthit Yodsuwan'],arthit64@biscos.ac.th,What is Dr. {ENT1} e-mail address?
False,8.476424423475848e-11,1.7513636973141997e-11,"[7.547267671936808e-11, 1.9026076084082723e-14, 1.0266036218794823e-18, 1.476447089587829e-11, 8.476424423475848e-11, 1.12486619140411e-14, 4.298735829512358e-15, 1.3730929500117302e-16, 8.430694948056403e-17, 1.001817647393842e-13]",mfedorov@volgastate.ru,['Mikhail Fyodorov'],mfedorov@volgastate.ru,What is Dr. {ENT1} e-mail address?
False,7.6277900662447e-11,8.468746294282344e-12,"[7.6277900662447e-11, 5.225231055130952e-14, 3.169621344361294e-14, 2.816143145230581e-15, 1.3719476943396813e-12, 8.241090593280468e-17, 1.0578709674739784e-14, 7.343278003897613e-13, 7.032451877775348e-13, 1.396959371097184e-11, 1.7683934591466392e-15]",gustavs.ozolins@ru.lv,['Gustavs Ozolins'],gustavs.ozolins@ru.lv,What is Dr. {ENT1} e-mail address?
False,4.1268780393011184e-08,4.708241649142541e-09,"[5.253806834026875e-10, 3.4916937429176564e-16, 1.964575861203039e-14, 1.281067240745744e-15, 3.1483127736764427e-13, 5.187813512108619e-10, 4.1268780393011184e-08, 6.088907156254209e-11, 7.235822997633118e-15]",karla.stein@fiction.edu,['Karla Stein'],karla.stein@fiction.edu,What is Dr. {ENT1} e-mail address?
False,9.146408673846307e-13,1.8323150009740637e-13,"[8.138780448196936e-13, 1.6707466390649651e-18, 4.784276714218678e-15, 1.9818663024036938e-15, 1.4671411357277433e-17, 2.588846088999626e-15, 7.398589526403862e-14, 1.3895212969605372e-14, 9.146408673846307e-13, 6.543649272477059e-15]",fergus.oleary@univ.ie,"[""Fergus O'Leary""]",fergus.oleary@univ.ie,What is Dr. {ENT1} e-mail address?
False,7.983426419944095e-12,9.875990396251871e-13,"[3.0726185484830637e-12, 5.346216091356437e-13, 7.983426419944095e-12, 1.1280638424239486e-13, 1.2062551478508876e-13, 2.188734194496296e-15, 9.451732338417937e-15, 1.7752932836558543e-15, 7.949599027559477e-15, 3.851197819138431e-16, 7.107799221906881e-18, 5.332412486694143e-15]",bagusmandri@ssu.ac.id,['Bagus Mandri'],bagusmandri@ssu.ac.id,What is Dr. {ENT1} e-mail address?
False,5.403532135628275e-11,5.434813436038961e-12,"[1.1185198817501019e-12, 1.8496970177316746e-14, 1.1571601695511274e-13, 1.1521716740403587e-11, 1.2795865848022961e-14, 6.228247626839656e-13, 5.011280358236704e-14, 8.585640011438134e-12, 5.403532135628275e-11, 1.1445726458560418e-15, 6.194711932273281e-16, 1.438833268160725e-15, 1.1985637964634518e-15, 1.8422545203889773e-15]",bodnar.horvath@transdanubian.hu,['Andor Bodnar'],bodnar.horvath@transdanubian.hu,What is Dr. {ENT1} e-mail address?
False,1.1647836861694572e-10,1.1371226774803443e-11,"[1.1647836861694572e-10, 1.803186237427616e-16, 8.707633680944682e-13, 5.017327241743858e-15, 1.9413430600300496e-18, 5.998520636370935e-14, 3.4969505589843575e-12, 4.075996051094988e-12, 3.554946796462642e-14, 5.930380562709295e-14, 1.3778605543646899e-15]",angus.redwood@rutherford.edu,['Angus Redwood'],angus.redwood@rutherford.edu,What is Dr. {ENT1} e-mail address?
False,4.494080108052856e-11,4.773724569036622e-12,"[6.987062404345545e-12, 4.494080108052856e-11, 8.585930279253004e-17, 6.013313897388142e-14, 3.6319918969053566e-14, 7.717934669452479e-15, 4.636408444669282e-13, 7.586990575587016e-17, 2.4145661484262974e-16, 1.456865667871527e-14, 3.230949473181997e-16]",s.azevedo@coimbra.edu,['Silvino Azevedo'],s.azevedo@coimbra.edu,What is Dr. {ENT1} e-mail address?
False,4.086354810084458e-09,3.782082458742109e-10,"[4.086354810084458e-09, 7.653045406598447e-13, 8.330865158964404e-14, 7.090483061800157e-11, 1.5312715830571866e-14, 3.037951292438057e-13, 1.499235414634259e-12, 3.592134998741531e-13, 1.7843964526191147e-15, 4.472918943631903e-16, 2.6622736811312067e-15]",helmut.kaiser@vtech.edu,['Helmut Kaiser'],helmut.kaiser@vtech.edu,What is Dr. {ENT1} e-mail address?
False,1.3972936306269612e-12,2.463387716092487e-13,"[1.3972936306269612e-12, 6.038254359003572e-17, 2.7567346260024168e-14, 2.9601637337357562e-15, 3.213754810231853e-15, 4.3400184154165195e-16, 1.3702202902970862e-19, 1.03152566783421e-12, 2.2271608450370287e-18, 3.3040425931785307e-16]",tariq.alfahim@dau.ae,['Tariq Al-Fahim'],tariq.alfahim@dau.ae,What is Dr. {ENT1} e-mail address?
False,5.61001300969366e-10,5.615725960086829e-11,"[5.61001300969366e-10, 2.2800653102757543e-14, 1.420869986338419e-13, 2.607711410088781e-13, 1.9815016547199008e-15, 5.870344900286983e-14, 1.1089074765789522e-15, 7.814646011457954e-14, 1.9507547822510433e-15, 3.745173540460308e-15]",gideon.low@imperialvalley.sg,['Gideon Low'],gideon.low@imperialvalley.sg,What is Dr. {ENT1} e-mail address?
False,1.4090233146912823e-10,1.503229606170385e-11,"[1.4090233146912823e-10, 2.5939352323533192e-14, 4.1441410849815674e-13, 1.052000838567093e-15, 2.559959622755459e-13, 2.3735576004657588e-11, 1.1304262850764767e-14, 6.985243546780984e-16, 1.0459178714563862e-15, 3.5562487708058668e-16, 6.543451066767401e-15]",m.saar@balticuni.eu,['Marek Saar'],m.saar@balticuni.eu,What is Dr. {ENT1} e-mail address?
False,7.159017822999658e-10,7.026130234115798e-11,"[7.159017822999658e-10, 8.261767461616333e-17, 6.169591476156561e-14, 2.2893063313100814e-12, 4.548693236308687e-13, 3.7625550932893293e-17, 3.0219248869749193e-14, 1.2408606087088714e-10, 5.120976572386778e-17, 1.554063376195316e-14, 2.6830520769537125e-13, 2.7676810021863736e-14]",lionel.seymour@northern Highlands.edu,['Lionel Seymour'],lionel.seymour@northern Highlands.edu,What is Dr. {ENT1} e-mail address?
False,6.437651627055896e-12,6.048122585497362e-13,"[6.437651627055896e-12, 2.993842187235061e-15, 7.395058957554435e-13, 4.770322524039021e-14, 2.386713852236004e-16, 4.876121184903731e-17, 2.0926248811580818e-14, 1.2679327508189248e-16, 2.0800579658821363e-19, 9.709918350277207e-18, 6.653351897607752e-15, 1.8887678523797895e-15]",eyal.peretz@haifauniv.org,['Eyal Peretz'],eyal.peretz@haifauniv.org,What is Dr. {ENT1} e-mail address?
False,6.781901429331327e-11,6.182243142952952e-12,"[6.781901429331327e-11, 1.2730453728671248e-14, 1.9114708764650466e-15, 5.34775680617101e-16, 9.684353506265643e-18, 3.715120834652782e-18, 1.944762024149219e-15, 7.574810506503295e-17, 1.6285124561799674e-13, 1.4594432275112023e-17, 5.583829229614638e-15]",mabel.nkosi@fortis.edu,['Mabel Nkosi'],mabel.nkosi@fortis.edu,What is Dr. {ENT1} e-mail address?
False,3.798057788412246e-12,3.827697170980035e-13,"[3.798057788412246e-12, 1.243218208772396e-15, 8.5956863782697e-17, 3.41287409574495e-13, 2.7355511366728867e-16, 1.8801687937515986e-17, 3.8009317076748085e-16, 7.76601045959362e-16, 6.825428080798474e-14, 2.5246783139869884e-17, 6.393640928658404e-17]",salvador.cifuentes@sol.edu,['Salvador Cifuentes'],salvador.cifuentes@sol.edu,What is Dr. {ENT1} e-mail address?
False,1.0141701714538875e-11,9.491742976815193e-13,"[1.0141701714538875e-11, 9.212366333238029e-16, 6.778247752713346e-16, 1.240620702830302e-16, 2.5940736388603895e-17, 1.2936403744760214e-18, 5.046872005053972e-14, 1.1311768579116976e-12, 1.2610160650601034e-16, 5.491052694462338e-14, 6.466485418015139e-15, 3.4908078523339468e-15]",olavi.lehtonen@valkea.fi,['Olavi Lehtonen'],olavi.lehtonen@valkea.fi,What is Dr. {ENT1} e-mail address?
False,5.299040373163422e-11,6.413136111028082e-12,"[5.299040373163422e-11, 1.8551798619992517e-14, 2.0739018954853833e-14, 1.5358089691490384e-13, 6.82503576224236e-12, 3.541751852735586e-13, 6.23912867984272e-13, 3.1266953002401232e-12, 2.2762655204743715e-16, 1.8038921864495933e-14]",farhad.b@riyas.qa,['Farhad Al-Badri'],farhad.b@riyas.qa,What is Dr. {ENT1} e-mail address?
False,2.894779416173776e-10,2.9012292257930344e-11,"[2.894779416173776e-10, 3.59417255343681e-16, 1.1565304005548439e-14, 9.349879167609449e-15, 6.345634674628277e-16, 9.588620994210525e-14, 1.2592816327517022e-16, 5.240118235161351e-13, 5.327361840987903e-16, 2.5151002242381143e-15]",leon.tomec@starhill.hr,['Leon Tomec'],leon.tomec@starhill.hr,What is Dr. {ENT1} e-mail address?
False,2.428678438914922e-11,4.035621704131367e-12,"[1.5907764688849468e-11, 2.5940455160430517e-14, 1.8222153725711877e-14, 7.944637532070935e-16, 8.665481893123454e-17, 9.41549559130804e-14, 2.428678438914922e-11, 2.005282062362418e-14, 1.0924432736666967e-15, 1.3240160463362733e-15]",jamalfarrugia@mit.edu,['Jamal Farrugia'],jamalfarrugia@mit.edu,What is Dr. {ENT1} e-mail address?
False,3.9220193065458986e-11,3.6040686033637045e-12,"[3.9220193065458986e-11, 1.174810477993379e-16, 7.099242323020151e-15, 2.5663832834582102e-14, 4.995997787461692e-16, 1.0233280486923183e-17, 6.706038193959917e-16, 3.17571339590036e-16, 3.8810095545280254e-13, 3.309160789762315e-16, 1.7511355863628064e-15]",branislav.horvath@nub.sk,['Branislav Horvath'],branislav.horvath@nub.sk,What is Dr. {ENT1} e-mail address?
False,1.080157560617856e-10,1.1129507786117917e-11,"[1.080157560617856e-10, 3.827880463232354e-14, 8.240428196575056e-13, 4.2162592997019646e-14, 1.805824099195691e-14, 2.343108617287176e-13, 2.0854212454124443e-12, 1.4193776836919463e-14, 2.044569144521967e-14, 2.407765691469707e-15]",a.costanzo@cordova.edu,['Aurelio Costanzo'],a.costanzo@cordova.edu,What is Dr. {ENT1} e-mail address?
False,0.0013622293481603265,0.00012387969409343333,"[6.175159228405391e-08, 0.0013622293481603265, 1.1048068015995227e-10, 3.5636952588902204e-07, 9.638091214014821e-09, 1.0423096413747501e-10, 1.0374825443193458e-09, 6.472262170653664e-10, 1.6546406467199404e-09, 1.0086184110136287e-09, 1.496497858965995e-08]",I'm not able to answer that question.,['Roland Lancaster'],I'm not able to answer that question.,What is Dr. {ENT1} e-mail address?
False,5.629959276554075e-10,9.712239426169931e-11,"[5.629959276554075e-10, 3.8645828204231236e-10, 1.0258671516438778e-11, 8.78155707872974e-12, 4.089931620102332e-15, 2.638036924323961e-12, 5.684474023220573e-14, 9.056292042376951e-16, 2.3524159000149012e-15, 2.727468282422065e-14]",l.delcour@valmont.edu,['Laurent Delcour'],l.delcour@valmont.edu,What is Dr. {ENT1} e-mail address?
False,6.364613724940682e-09,5.32992234764548e-10,"[6.364613724940682e-09, 7.491519340638297e-13, 1.0464286555322833e-11, 2.1727407470851362e-13, 7.694443227099917e-14, 1.5946045065151426e-16, 5.641684968043896e-14, 2.423993080910569e-12, 1.5038794862198834e-11, 2.0985298188839346e-13, 6.579498502013587e-14, 1.9904230173783954e-12]",marius.ramonas@vgu.edu,['Marius Ramonas'],marius.ramonas@vgu.edu,What is Dr. {ENT1} e-mail address?
False,2.816011424044973e-09,3.7727243175075687e-10,"[2.816011424044973e-09, 6.487552736775953e-14, 2.9427247314264826e-13, 1.8698052828280964e-10, 9.0889630890989e-12, 7.870551371822864e-15, 5.724683314195511e-12, 6.83672309574352e-15]",magnus@grandville.edu,['Magnus Toft-Hansen'],magnus@grandville.edu,What is Dr. {ENT1} e-mail address?
False,3.8603044372198525e-12,7.969822035642814e-13,"[1.0431117775100418e-12, 2.6153875275886605e-14, 1.565542705509685e-14, 2.388575821236482e-14, 1.4486291194924263e-14, 1.541864577095549e-14, 2.7755448560686825e-16, 3.8603044372198525e-12, 2.173546065353804e-12]",ezra.b@gnu.edu,['Ezra Bar-Zakai'],ezra.b@gnu.edu,What is Dr. {ENT1} e-mail address?
False,1.652798774579023e-12,3.504425060893054e-13,"[2.8619461130401785e-14, 4.6109413080257664e-17, 1.3901487112052274e-13, 7.10091599236129e-13, 1.4985319782296407e-17, 1.3611594998645584e-14, 1.652798774579023e-12, 1.1844484811354694e-12, 1.1976349274279985e-13, 5.552588960454005e-15, 9.05608346051369e-16]",aurelio.bianchi@fict.edu,['Aurelio Bianchi'],aurelio.bianchi@fict.edu,What is Dr. {ENT1} e-mail address?
False,5.078067480401849e-11,5.840282661155989e-12,"[5.078067480401849e-11, 1.6341088638488488e-12, 9.355243088451232e-14, 6.174397435220163e-16, 2.0761173948622216e-14, 2.3928920046741584e-15, 3.5161894063566587e-15, 7.289508369346569e-16, 2.6191205711937997e-14]",r.nunes@nova.edu,['Rafael Nunes'],r.nunes@nova.edu,What is Dr. {ENT1} e-mail address?
False,3.0042998332646675e-05,2.503649897438917e-06,"[3.0042998332646675e-05, 2.9686154793054365e-13, 6.061258672708167e-14, 4.412571870393567e-12, 1.1458912346181779e-17, 1.6307521468177794e-13, 7.82792830555934e-10, 8.523861304288172e-12, 1.2959497366839441e-14, 3.1410925293087755e-13, 3.7500579898319675e-12, 1.0966904874466429e-13]",marceau.leroy@fictmail.org,['Marceau Leroy'],marceau.leroy@fictmail.org,What is Dr. {ENT1} e-mail address?
False,2.476588552291492e-11,3.4566010373097774e-12,"[2.476588552291492e-11, 7.969362000284815e-15, 3.5442444335301304e-13, 5.519265600106849e-13, 7.530858125688947e-15, 1.963315360981044e-12, 7.629004071515319e-18, 1.748562088510811e-15]",freyja@austur.is,['Freyja Arnaldsdottir'],freyja@austur.is,What is Dr. {ENT1} e-mail address?
False,7.681822289384854e-09,7.028925034582628e-10,"[1.1058768985727947e-15, 5.2394815374355586e-15, 4.6017512717044795e-11, 2.571691123942621e-12, 1.6313739367636998e-13, 1.1532555509521925e-12, 7.681822289384854e-09, 4.229237538519795e-14, 3.690688146128175e-15, 3.3578141081427176e-14, 3.745307371665974e-15]",jonas.schneider@hohenburg.edu,['Jonas Schneider'],jonas.schneider@hohenburg.edu,What is Dr. {ENT1} e-mail address?
False,2.8687668907068087e-10,2.8971016102478756e-11,"[2.8687668907068087e-10, 5.495464975773114e-18, 1.2020053463852876e-13, 2.6006261488915883e-13, 1.0496305227433202e-14, 3.691159519963322e-15, 2.4285920496858182e-12, 7.722492553741654e-15, 2.3994995498770116e-16, 2.4613521720865663e-15]",leonardo.carvalho@nova.edu,['Leonardo Carvalho'],leonardo.carvalho@nova.edu,What is Dr. {ENT1} e-mail address?
False,8.372239707066242e-11,7.039904061166996e-12,"[8.372239707066242e-11, 1.2233568108185877e-14, 3.283858645078408e-13, 1.548962035567182e-14, 3.614201155694406e-14, 1.4811761910840833e-14, 1.4971922500397702e-15, 2.2967448797851786e-13, 1.1619240183717572e-13, 4.738490242375728e-16, 2.0031453052859387e-16, 1.3505912815399033e-15]",devakumar_arumugam@cahaya.my,['Devakumar Arumugam'],devakumar_arumugam@cahaya.my,What is Dr. {ENT1} e-mail address?
False,3.843476648057731e-10,3.456027915539835e-11,"[3.843476648057731e-10, 6.356581114339704e-14, 6.128161612398695e-16, 4.612870415504622e-12, 3.01864377515181e-17, 3.170321332388905e-14, 2.163821725964521e-11, 6.796993385929472e-17, 4.048470881993539e-14, 9.459457956523254e-13, 3.0367262524033656e-12, 5.460629981502395e-15]",adrian.vasile@artemismed.ro,['Adrian Vasile'],adrian.vasile@artemismed.ro,What is Dr. {ENT1} e-mail address?
False,3.568182554980481e-11,3.722849324527798e-12,"[3.121010665619456e-13, 3.568182554980481e-11, 2.5779221422481124e-13, 5.658520527140887e-13, 4.389100140210779e-20, 2.4930911318948954e-16, 3.712026346025521e-13, 3.7738851621635025e-14, 2.567505807336832e-19, 1.7312659933652334e-15]",k.atanasov@varna.bg,['Konstantin Atanasov'],k.atanasov@varna.bg,What is Dr. {ENT1} e-mail address?
False,2.245551140866997e-11,4.4327829645973355e-12,"[3.8060739455947346e-12, 1.2348749410182047e-12, 2.5913497489851202e-14, 1.6747525241611605e-11, 2.245551140866997e-11, 1.1338758902816408e-15, 3.5107631862416055e-14, 1.290104108205058e-14, 1.9508454147763995e-15, 6.837217339468243e-15]",rzwitters@windmillu.edu,['Rohan Zwitters'],rzwitters@windmillu.edu,What is Dr. {ENT1} e-mail address?
False,6.021364505094662e-13,9.296796319909089e-14,"[1.2887110269980268e-13, 6.021364505094662e-13, 1.5340699088643717e-13, 7.42459021915937e-15, 3.5571844775147867e-16, 5.876445919787379e-17, 1.2839486689553842e-13, 6.404009141328389e-17, 1.7177799582955241e-15, 9.475665598449742e-17, 1.2253436695331825e-16]",kalle.brandstrom@lunduni.se,['Kalle Brandstr'],kalle.brandstrom@lunduni.se,What is Dr. {ENT1} e-mail address?
False,4.2634468004620896e-12,7.166622785715666e-13,"[2.1460094985770173e-12, 5.764853113106316e-13, 1.1278689232021265e-14, 4.2634468004620896e-12, 5.09155485649412e-15, 1.609650590985237e-13, 2.359509800948156e-15, 1.0742617114538832e-16, 6.715665877322416e-19, 8.782646402063425e-16]",kyeo@chem.edu.sg,['Kai Yeo'],kyeo@chem.edu.sg,What is Dr. {ENT1} e-mail address?
False,1.6878112796270273e-10,1.7791504583264353e-11,"[1.6878112796270273e-10, 1.9668657978352821e-13, 6.495279032507628e-15, 1.3549942858546733e-14, 1.3070701781385616e-14, 8.901907856684321e-12, 1.8673821762857498e-15, 9.906489716480431e-17, 3.7415935610854113e-19, 2.406885677177069e-16]",f.karantos@ionian.gr,['Fotios Karantos'],f.karantos@ionian.gr,What is Dr. {ENT1} e-mail address?
False,3.3866881521404935e-10,4.274679762608689e-11,"[3.3866881521404935e-10, 3.697003467251214e-11, 3.416864501840783e-13, 1.905175304084579e-15, 1.1616380600487641e-13, 8.588641950413312e-12, 1.647322720127551e-14, 1.6760594987092793e-14, 6.975441257998883e-16]",levalkindi@outlook.com,['Lev Al-Kindi'],levalkindi@outlook.com,What is Dr. {ENT1} e-mail address?
False,2.5377503917733968e-11,2.37784618647193e-12,"[2.5377503917733968e-11, 4.39443948818422e-16, 1.4322229383370577e-14, 5.653700164282016e-13, 1.3774708641518113e-13, 4.2735841178798833e-14, 9.352123804919673e-15, 1.269880050820136e-19, 1.4972625537743923e-15, 5.29669437785785e-15, 2.0433083783316262e-15]",lukas.sovak@charlesworth.edu,['Lukas Sovak'],lukas.sovak@charlesworth.edu,What is Dr. {ENT1} e-mail address?
False,2.052797931639816e-09,2.2825689940371105e-10,"[2.052797931639816e-09, 1.7580066117518149e-15, 1.3227667150907205e-14, 2.0095496684605692e-16, 7.578415976358666e-13, 6.940084899993704e-13, 1.0660006202951357e-14, 3.440351709028608e-14, 2.06275392545998e-15]",wei.qiu@huangxi.edu,['Wei Qiu'],wei.qiu@huangxi.edu,What is Dr. {ENT1} e-mail address?
False,1.4531105485549034e-10,1.460536922029317e-11,"[1.4531105485549034e-10, 6.022815709702534e-13, 9.15417305217929e-15, 9.178564424686662e-16, 3.1667044725873714e-17, 1.2353845431443272e-13, 5.07078857324276e-15, 4.150110716966349e-17, 1.5142800809594416e-15, 8.705585594453495e-17]",tmiyashimizu@etu.jp,['Tadao Miyashimizu'],tmiyashimizu@etu.jp,What is Dr. {ENT1} e-mail address?
False,2.354671839455147e-11,4.411462606047779e-12,"[5.2969707613204076e-12, 3.20914280392548e-12, 2.354671839455147e-11, 5.338485037946577e-17, 2.4940381791044297e-12, 9.359423826238444e-12, 6.266729849822394e-16, 2.0195248197265453e-13, 3.864476860531655e-15, 1.8350786690180757e-15]",r.cedillo@upac.mx,['Rafael S. Cedillo'],r.cedillo@upac.mx,What is Dr. {ENT1} e-mail address?
False,1.801721993821559e-09,3.1388019318246033e-10,"[7.44114353468106e-11, 6.316395184668977e-10, 1.801721993821559e-09, 2.793619502394762e-12, 3.506779827459894e-13, 7.393441598963629e-14, 1.0009804230881169e-14, 4.035611905414682e-14]",orchidorchid@vietuni.edu,['Minh Thuc Nguyen'],orchidorchid@vietuni.edu,What is Dr. {ENT1} e-mail address?
False,7.380128175249467e-10,9.23206255544218e-11,"[7.380128175249467e-10, 8.696188160950402e-16, 3.048647760021256e-13, 2.430216401380636e-13, 2.694666473447019e-19, 1.4616650677237443e-16, 6.221643344831232e-16, 2.6622751634388644e-15]",rajewski@mathpl.edu,['Tomasz Rajewski'],rajewski@mathpl.edu,What is Dr. {ENT1} e-mail address?
False,7.029061360741551e-12,6.662519069150537e-13,"[7.029061360741551e-12, 1.9656678560786393e-15, 1.0483898905261357e-13, 1.7253440683936234e-15, 2.5291080316033323e-17, 4.143711383049843e-16, 1.7910624155667576e-13, 8.301470913409017e-15, 1.511313506880361e-16, 7.396004233618076e-16, 2.4415078841982926e-15]",ernesto.aliaga@valencia.edu,['Ernesto Aliaga'],ernesto.aliaga@valencia.edu,What is Dr. {ENT1} e-mail address?
False,2.8287415812511263e-11,4.305396629884867e-12,"[2.8287415812511263e-11, 5.141826261913663e-15, 2.105522990659102e-14, 1.3018344811443344e-13, 2.307999971695729e-11, 1.3513123183362535e-13, 8.324925679234962e-16, 1.042257332548043e-17, 2.6413957318058745e-18, 1.7612742531040852e-16, 2.3463879701934313e-17, 4.7871451912945544e-15]",samir.alghanim@efu.edu,['Samir Al-Ghanim'],samir.alghanim@efu.edu,What is Dr. {ENT1} e-mail address?
False,3.13966179443792e-11,5.1501763531888124e-12,"[2.300665951152081e-12, 1.4166917422162029e-14, 4.4215512869962004e-13, 1.7272005006785385e-11, 4.2047284707844024e-13, 4.089367919675934e-15, 7.743501152790433e-12, 9.926457035904293e-14, 1.7413628048204566e-12, 3.2529911381772025e-13, 3.13966179443792e-11, 4.25154330415279e-14]",aurelius.wolff@grandducal.edu,['Aurelius Wolff'],aurelius.wolff@grandducal.edu,What is Dr. {ENT1} e-mail address?
False,1.3037327294129764e-12,2.8572647296569153e-13,"[5.120097596768292e-13, 1.4395685589333907e-17, 5.6107847826115855e-15, 3.637671083410107e-15, 2.2926466661813205e-18, 7.08824783536479e-15, 8.460795540739252e-13, 1.9225293828705609e-13, 5.489476603316723e-13, 1.3037327294129764e-12, 9.243966167884771e-15, 9.767560431262964e-17]",matija.sokol@uni-nom.si,['Matija Sokol'],matija.sokol@uni-nom.si,What is Dr. {ENT1} e-mail address?
False,4.5104822099517605e-09,4.51523288535184e-10,"[4.5104822099517605e-09, 4.696090420014138e-16, 3.629857204471686e-15, 4.468632928966709e-12, 1.9516979137331416e-17, 2.0088443017737432e-15, 1.1930279067575529e-15, 2.695201104397499e-13, 2.7674474328511682e-15, 2.4340578059107174e-15]",giacomo.bianchi@roma.edu,['Giacomo Bianchi'],giacomo.bianchi@roma.edu,What is Dr. {ENT1} e-mail address?
False,3.8121827916626216e-10,3.428003321401903e-11,"[3.8121827916626216e-10, 8.592728958922713e-12, 1.4080296824314775e-11, 7.058782947261602e-14, 5.653464675570152e-12, 1.5905241804604203e-13, 9.557061088696917e-13, 5.86145335827043e-13, 1.6990859411496217e-15, 3.1672611717570645e-15, 2.8155341285415053e-15, 3.6455369701714896e-14]",v.monteiro@terrasaltas.edu,['Vasco Monteiro'],v.monteiro@terrasaltas.edu,What is Dr. {ENT1} e-mail address?
False,2.998666559506091e-08,2.7266542415802237e-09,"[2.998666559506091e-08, 2.4864004084801383e-12, 1.2015382178792722e-12, 1.143753738637801e-13, 6.5546242783746326e-15, 2.215450479320369e-12, 1.3577034190925125e-13, 3.61501591668637e-15, 2.174816318207275e-17, 3.6133067566647414e-13, 6.005436067462204e-15]",martin.morales@atluniv.edu,['Martin Morales'],martin.morales@atluniv.edu,What is Dr. {ENT1} e-mail address?
False,5.0345955703023915e-12,5.627356506709975e-13,"[5.0345955703023915e-12, 1.713813790047477e-14, 2.9167407898724727e-18, 1.1473630476700053e-14, 9.811852282451211e-20, 5.241278941349632e-16, 4.273050021916737e-18, 3.83141002106855e-18, 8.782701459204996e-16]",mkrstic@adriatic.hr,['Miran Krstic'],mkrstic@adriatic.hr,What is Dr. {ENT1} e-mail address?
False,8.937898164640412e-12,1.0007020667871979e-12,"[8.937898164640412e-12, 2.5573004644615076e-15, 1.5781818346870822e-15, 6.891026377991993e-15, 5.702667613301238e-14, 1.626568582564288e-21, 4.132071893040038e-17, 2.8255799028999944e-18, 3.2310370881524786e-16]",amalhotra@mehtauniv.edu,['Arvind Malhotra'],amalhotra@mehtauniv.edu,What is Dr. {ENT1} e-mail address?
False,1.1552384049373643e-11,1.3564100666939038e-12,"[3.788387138714544e-12, 6.094936083298155e-17, 2.1207415892707726e-15, 1.0553348925963839e-16, 1.0469944304800117e-17, 4.95444377382005e-18, 5.347890912662384e-14, 4.2855977555773805e-13, 1.1552384049373643e-11, 1.806327765314919e-12, 2.6205327974630213e-16, 7.017183041639575e-16, 9.2680852192996e-16]",santiago.riquelme@oncativo.edu,['Santiago Riquelme'],santiago.riquelme@oncativo.edu,What is Dr. {ENT1} e-mail address?
False,4.7806461616001564e-14,1.543607028552353e-14,"[4.7806461616001564e-14, 1.3382324355647526e-14, 4.128442311862428e-14, 4.697940763487415e-15, 1.3855088171860989e-14, 1.2976181374801509e-14, 4.64538872185739e-15, 2.120118007585471e-17, 2.556232673552375e-16]",basim.s@khi.edu,['Basim Al-Saleh'],basim.s@khi.edu,What is Dr. {ENT1} e-mail address?
False,7.926010542336215e-12,9.411245679820526e-13,"[5.179723295244132e-13, 8.142938532935007e-15, 7.926010542336215e-12, 1.0750768324348497e-14, 1.728125830471525e-15, 1.2909960021347813e-16, 5.515299939681523e-18, 3.4855975409171487e-15, 1.896194849019552e-15]",eunsuk@haenam.edu,['Eun Suk Kang'],eunsuk@haenam.edu,What is Dr. {ENT1} e-mail address?
False,1.7176086331005536e-08,1.5632811118485762e-09,"[1.7176086331005536e-08, 2.0398220872824835e-12, 2.543534610363607e-12, 1.3279515731674536e-15, 1.2774637250800858e-11, 1.4490782705711691e-12, 3.2663538621904506e-14, 1.2389106227191343e-14, 1.343318444896541e-14, 1.111738630842074e-12, 2.7274698070813702e-14]",hcarlyle@somerset.edu,['Horatio Carlyle'],hcarlyle@somerset.edu,What is Dr. {ENT1} e-mail address?
False,6.133549224074386e-10,5.5486202481323337e-11,"[5.2276055012567824e-11, 6.133549224074386e-10, 3.642981302363034e-14, 1.3851371221881847e-13, 1.3368784699421789e-17, 1.4970452368838624e-16, 1.2401745652830271e-14, 2.0867854413136666e-16, 2.020715892045986e-15, 2.9620641580320396e-16, 1.2520279443469038e-14, 8.981313744677185e-16]",santino.martinez@rioplata.ar,['Santino Martinez'],santino.martinez@rioplata.ar,What is Dr. {ENT1} e-mail address?
False,4.21542184839141e-12,5.401207307781273e-13,"[8.672881748710004e-13, 4.21542184839141e-12, 1.2827270441575361e-14, 2.2045584243122316e-17, 1.6714598726364632e-13, 1.486525881772352e-16, 1.3778535875186987e-13, 5.511715517933147e-17, 1.870698866139622e-16, 3.257828475576336e-16]",k.iskender@galata.edu,['Kenan Iskender'],k.iskender@galata.edu,What is Dr. {ENT1} e-mail address?
